Label,HipCenter X,HipCenter Y,HipCenter Z,Spine X,Spine Y,Spine Z,Head X,Head Y,Head Z,ShoulderCenter X,ShoulderCenter Y,ShoulderCenter Z,ShoulderLeft X,ShoulderLeft Y,ShoulderLeft Z,ElbowLeft X,ElbowLeft Y,ElbowLeft Z,WristLeft X,WristLeft Y,WristLeft Z,HandLeft X,HandLeft Y,HandLeft Z,ShoulderRight X,ShoulderRight Y,ShoulderRight Z,ElbowRight X,ElbowRight Y,ElbowRight Z,WristRight X,WristRight Y,WristRight Z,HandRight X,HandRight Y,HandRight Z,HipLeft X,HipLeft Y,HipLeft Z,KneeLeft X,KneeLeft Y,KneeLeft Z,AnkleLeft X,AnkleLeft Y,AnkleLeft Z,FootLeft X,FootLeft Y,FootLeft Z,HipRight X,HipRight Y,HipRight Z,KneeRight X,KneeRight Y,KneeRight Z,AnkleRight X,AnkleRight Y,AnkleRight Z,FootRight X,FootRight Y,FootRight Z
moving,0.00872997,0.0122193,0.03216,0.0101966,0.0131133,0.032955,0.0173984,0.017846,0.037401,0.0322344,0.0201064,0.041491,0.01759741,0.0211496,0.036238,0.003222,0.0563248,0.03491,0.0232214,0.0608729,0.044008,0.0268055,0.06709475,0.052775,0.017364,0.0077819,0.036182,0.0052932,0.0055738,0.030806,0.0111426,0.00595561,0.028304,0.0074033,0.007380471,0.026458,0.00694428,0.01439486,0.029274,0.02647164,0.0078745,0.096169,0.024265699,0.047249,0.24414,0.04252835,0.0643283,0.263346,0.0068503,0.01033519,0.032131,0.0022479,0.0039154,0.036358,0.0027291,0.0134617,0.023676,0.0030055,0.0112582,0.021074
moving,0.0014725,0.0006022,0.004387,0.0011845,0.0008645,0.00412,0.0026688,0.0025017,0.004963,0.0052749,0.0027252,0.005155,0.00260459,0.0029266,0.002941,0.0008485,0.0049849,0.001494,0.004784,0.00538306,0.003603,0.0032418,0.004299058,0.003892,0.0021861,0.0012594,0.006568,0.0017039,0.0008333,0.006135,0.0018202,0.00144302,0.004617,0.0013819,0.001804985,0.004214,0.00099989,0.00074325,0.003694,0.00665993,0.0094967,0.022035,0.027012002,0.0080781,0.03117,0.03050327,0.0081128,0.035994,0.0026731,0.00106028,0.005415,0.0023352,0.0004267,0.004786,0.0010831,0.0015627,0.001923,0.0010557,0.0014226,0.001677
moving,0.00394487,0.0007381,0.0037,0.00419854,0.0007237,0.003473,0.0057012,0.0019621,0.003664,0.0027138,0.0016392,0.004027,0.0047654,0.0003258,0.001555,0.0063181,0.0114498,0.001782,0.0015307,0.01293678,0.003987,0.001745,0.012886626,0.010793,0.0043371,0.002013,0.006804,0.004982,0.0007215,0.008176,0.004629,0.00390097,0.014074,0.0030693,0.002347827,0.010677,0.00383208,0.00086763,0.003191,0.01694618,0.0063354,0.02606,0.01741936,0.0134397,0.021794,0.01776522,0.0110181,0.022009,0.0047224,0.00142326,0.004573,0.0016789,0.0008836,0.002886,0.0013182,0.0021531,0.004304,0.0016123,0.0026982,0.004848
moving,0.01458493,0.0028014,0.008359,0.01615301,0.0021669,0.008106,0.02360812,0.0018199,0.006733,0.0247185,0.0022752,0.009338,0.02367453,0.0022025,0.006819,0.0102086,0.0056027,0.004748,0.0023894,0.00630076,0.014918,0.0084746,0.01156385,0.016916,0.0209977,0.0067916,0.009419,0.0203682,0.0016188,0.015807,0.0095006,0.00310694,0.013249,0.0092742,0.001711749,0.015153,0.013136605,0.00149451,0.008507,0.01208381,0.0073788,0.018028,0.0087392,0.0061542,0.014587,0.009263,0.0051046,0.013544,0.0123074,0.00311629,0.008997,0.0068074,0.0010908,0.006627,0.000467,0.0005221,0.000496,0.0012077,0.001604,0.000132
moving,0.040224189,0.005497,0.018696,0.04197816,0.0048029,0.017847,0.05001772,0.0016079,0.014026,0.0691726,0.0028193,0.006734,0.0533402,0.002609,0.019057,0.0483091,0.0029721,0.019805,0.0440735,0.00367944,0.028209,0.0436344,0.00648004,0.024488,0.0504147,0.0140236,0.012933,0.044191,0.0023659,0.01937,0.0347284,0.006871,0.014961,0.0399851,0.03503448,0.02894,0.03830735,0.00266452,0.020391,0.0187163,0.001799,0.022477,0.0112653,0.0054528,0.02333,0.0109542,0.0046051,0.022368,0.03740289,0.007667,0.01985,0.0272375,0.0028448,0.011044,0.0005481,0.0012985,0.003421,0.0111894,0.0169936,0.042939
moving,0.00763481,0.0037904,0.005097,0.00804061,0.003221,0.004721,0.01011704,0.0015326,0.00341,0.02145519,0.0034383,0.003456,0.0145044,0.0012642,0.004043,0.0159196,0.0032097,0.00566,0.0198673,0.00339242,0.011794,0.016878,0.00230042,0.015049,0.01416871,0.0030117,0.00526,0.012292,0.0043354,0.004475,0.0107794,0.00616829,0.005844,0.0126951,0.00781973,0.005826,0.0073439,0.0019364,0.004387,0.0070913,0.0048061,0.002721,0.0014118,0.0024242,0.005175,0.0938512,0.0080871,0.06089,0.0065888,0.0058812,0.00731,0.00328527,0.0028197,0.000531,0.0094008,0.0092231,0.007416,0.0100893,0.0282015,0.050634
moving,0.00396607,0.0018084,0.00218,0.00461722,0.0018865,0.002245,0.0083002,0.0023479,0.002569,0.01129927,0.002492,0.00173,0.0065451,0.000943,0.001413,0.0051905,0.0024771,0.000737,0.0083204,0.0024435,0.002209,0.0101141,0.00143861,0.004063,0.00982765,0.0014262,0.002133,0.0047427,0.0021907,0.003449,0.0031105,0.0039512,0.002517,0.0051351,0.00358298,0.005116,0.0029604,0.0011294,0.001905,0.0019069,0.000915,0.001085,0.00056,0.0004342,0.000568,0.0004284,0.0006066,0.000544,0.003421774,0.0022899,0.002376,0.00351268,0.0004476,0.000347,0.0031916,0.0043924,0.004127,0.0087541,0.0185222,0.052629
moving,0.00142108,0.0003929,0.000444,0.0015936,0.0003071,0.000269,0.003193,0.0003913,0.000802,0.0029965,0.000304,0.000788,0.0028284,0.0017795,0.001818,0.0011686,0.0019256,0.001034,0.0063716,0.00940119,0.001866,0.0057928,0.00260529,0.002769,0.00193374,0.0006819,0.000519,0.00122722,0.000498,0.001717,0.0006772,0.0016799,0.004378,0.0137657,0.03461602,0.025715,0.0014366,0.0004992,0.000555,0.0006496,0.0010114,0.000422,0.0005733,0.0005515,0.000671,0.0964087,0.008212,0.055932,0.00143068,0.0006799,0.000976,0.00126462,0.0009558,0.000575,0.0173283,0.008574,0.007335,0.0183873,0.0187233,0.056368
moving,0.00689103,0.0034337,0.004932,0.00717659,0.0031853,0.004656,0.0085785,0.0028725,0.003047,0.01168975,0.003522,0.002916,0.0097049,0.0028369,0.001616,0.0086125,0.0035268,0.001841,0.0081402,0.00506107,0.001509,0.0095526,0.00235618,0.002227,0.00950369,0.002907,0.003811,0.0068632,0.0032645,0.005711,0.0117006,0.0048281,0.012342,0.011097,0.03978736,0.021178,0.0061803,0.0028387,0.004809,0.0036437,0.0020874,0.005057,0.0012332,0.0030158,0.003897,0.0915493,0.010175,0.050312,0.006811919,0.0046182,0.005645,0.00781999,0.0031086,0.002112,0.0150428,0.0042957,0.011967,0.0134063,0.0244604,0.048009
moving,0.02296966,0.0077481,0.012301,0.02372681,0.0073075,0.011817,0.02756557,0.0049278,0.00916,0.02763606,0.0053204,0.009573,0.02946,0.0054334,0.007636,0.0241768,0.0029,0.006592,0.0202844,0.00275245,0.006395,0.0206491,0.00405881,0.003648,0.02884426,0.0064645,0.008843,0.0248599,0.0107003,0.01104,0.0288776,0.00736968,0.01525,0.021441,0.02922212,0.027603,0.0230361,0.00719442,0.011103,0.0184113,0.0035364,0.013573,0.0083351,0.0052112,0.011792,0.0077128,0.0060501,0.012074,0.02069409,0.0086184,0.014762,0.01766143,0.0022564,0.009765,0.0135842,0.0028444,0.008854,0.0120093,0.0241417,0.053261
moving,0.01955559,0.0025046,0.009245,0.0212301,0.0024845,0.00919,0.030045799,0.0023395,0.008844,0.02980988,0.0037075,0.008486,0.0332984,0.0051142,0.011318,0.0221916,0.0042748,0.008771,0.0191955,0.00413397,0.008848,0.0214372,0.00515403,0.008966,0.0223211,0.0054368,0.011541,0.0225717,0.0135043,0.015,0.0297842,0.01202654,0.023068,0.0279018,0.052636049,0.046273,0.01930732,0.00247672,0.011979,0.01456245,0.002743,0.015622,0.0090058,0.0170576,0.013765,0.0076155,0.0176245,0.012701,0.0181717,0.00322643,0.011766,0.0139243,0.0021286,0.011606,0.0034258,0.0015028,0.001223,0.0076987,0.001008,0.008283
moving,0.01320494,0.001593,0.006605,0.0152012,0.0015437,0.00629,0.02720005,0.0009539,0.006434,0.0198279,0.0020903,0.008064,0.0204133,0.0048998,0.007149,0.0204043,0.004455,0.004905,0.0234251,0.00488439,0.009336,0.0243661,0.01302029,0.012091,0.0192234,0.0040021,0.009007,0.0207585,0.0115118,0.007941,0.0117269,0.00379026,0.0092,0.0150431,0.033316365,0.021497,0.01136415,0.00231278,0.006126,0.0121582,0.0071992,0.019045,0.03362832,0.0155392,0.026972,0.03889539,0.0115336,0.059226,0.0119443,0.0017194,0.008664,0.006604,0.0020891,0.002185,0.0026115,0.0024415,0.003613,0.0022206,0.0033411,0.012737
moving,0.0066068,0.0019345,0.005335,0.0074933,0.0016959,0.005334,0.0124257,0.0014232,0.005358,0.0149142,0.0062469,0.005841,0.010311953,0.0023204,0.003866,0.00927999,0.0022305,0.003334,0.00999033,0.002256125,0.005039,0.01117079,0.00216795,0.006578,0.0109963,0.0026163,0.006051,0.0100826,0.001449,0.004753,0.0091595,0.00253892,0.006905,0.0064783,0.001644939,0.005282,0.00508963,0.00132633,0.004608,0.006799971,0.0094041,0.012231,0.018782378,0.0101225,0.029649,0.020015,0.0100196,0.028099,0.0057226,0.00204039,0.005896,0.0028078,0.0011577,0.005815,0.0009482,0.0023285,0.001708,0.0015721,0.0024884,0.007085
moving,0.002305,0.0039845,0.00693,0.0025757,0.0038922,0.007075,0.0058977,0.0034665,0.007976,0.0057791,0.0040702,0.008526,0.00482279,0.0021963,0.006231,0.00295927,0.0034543,0.00368,0.00763946,0.003057584,0.002982,0.0122177,0.00359273,0.003117,0.0043778,0.0046275,0.007534,0.0043583,0.0039361,0.002177,0.00353,0.00606897,0.002123,0.004694,0.009029547,0.013455,0.00212653,0.00309852,0.007164,0.014778414,0.0020932,0.007088,0.03903936,0.0158546,0.017417,0.0394884,0.0192289,0.090457,0.0018493,0.00371137,0.006482,0.0017089,0.0009179,0.006997,0.0015458,0.003585,0.007826,0.0093021,0.0106716,0.070525
moving,0.0066689,0.0036636,0.005853,0.0065454,0.0039443,0.006179,0.0077524,0.0054231,0.0079,0.0063944,0.0039019,0.006587,0.00761898,0.0027551,0.006685,0.00602869,0.002475,0.004474,0.0082181,0.002141133,0.002819,0.0105453,0.00184354,0.002211,0.0078598,0.0099026,0.008481,0.0065583,0.0049906,0.006475,0.0052465,0.00656588,0.00224,0.0063732,0.01972043,0.007834,0.00737191,0.00225119,0.005308,0.00726825,0.0156823,0.012425,0.0094095,0.0015782,0.009937,0.0099957,0.0017935,0.010804,0.0084126,0.00395294,0.007392,0.0034229,0.0020135,0.007045,0.0011903,0.00127,0.001344,0.0018183,0.0008173,0.000902
moving,0.0129504,0.0051929,0.008927,0.0135392,0.0053179,0.009123,0.0164979,0.0062105,0.009928,0.0160143,0.0048978,0.00968,0.01972317,0.0079551,0.009164,0.0176573,0.0084259,0.008858,0.0142546,0.010261793,0.009201,0.0128642,0.03703127,0.009156,0.0187477,0.0053538,0.014245,0.0204561,0.0093307,0.013728,0.0198552,0.01080903,0.015407,0.01686,0.02312503,0.011862,0.01306337,0.00628219,0.009568,0.00800977,0.0047491,0.008112,0.0026676,0.0044972,0.010217,0.0095697,0.0148349,0.042799,0.0123179,0.00412571,0.008968,0.0065199,0.0034781,0.00591,0.0034136,0.0012601,0.003547,0.003581,0.0017513,0.003257
moving,0.021345524,0.0046808,0.010103,0.02087294,0.0048547,0.010528,0.03218972,0.005556,0.016086,0.03483088,0.0060321,0.016013,0.0301281,0.007956,0.013295,0.0254494,0.0086566,0.015157,0.0203536,0.0097518,0.010898,0.0190082,0.02500449,0.010673,0.0343335,0.00601,0.017558,0.0251511,0.0044356,0.011334,0.0232617,0.004463851,0.01374,0.0234727,0.00928264,0.011052,0.02327376,0.00570161,0.010875,0.0176912,0.0354051,0.022629,0.0084985,0.0100766,0.005468,0.0119558,0.0102069,0.004385,0.02071708,0.00407112,0.009366,0.01344,0.0051974,0.010401,0.0035165,0.0046941,0.010442,0.0033314,0.0050186,0.010782
moving,0.01795442,0.0023604,0.010643,0.0177405,0.001799,0.010418,0.02812929,0.0042407,0.014763,0.02868614,0.0013945,0.011808,0.02503,0.0063039,0.014751,0.0257645,0.004939,0.018686,0.0223544,0.00478998,0.018227,0.0169257,0.03430145,0.016077,0.0259434,0.0074952,0.010505,0.0222904,0.002182,0.006743,0.0205132,0.003219962,0.009697,0.0185773,0.00609956,0.007293,0.01956863,0.00187877,0.011473,0.0118836,0.0090058,0.009765,0.0041253,0.0016484,0.002443,0.013145,0.0034215,0.002929,0.01659953,0.00403005,0.01012,0.0121501,0.0097454,0.012734,0.0170704,0.0171052,0.022332,0.0164239,0.0176297,0.021769
moving,0.10987567,0.04084323,0.166141,0.12334534,0.0400997,0.163677,0.19347661,0.0353667,0.151746,0.16715554,0.0399592,0.156364,0.17515566,0.0199285,0.158349,0.1556108,0.0328826,0.13399,0.1248054,0.02713536,0.119126,0.1028504,0.0378495,0.11357,0.1610804,0.0435531,0.182163,0.1662064,0.0291528,0.220577,0.1077316,0.032158609,0.223623,0.1049422,0.0524603,0.242425,0.0986404,0.031192478,0.167115,0.065541,0.0263349,0.130233,0.0244122,0.0396202,0.101241,0.0225975,0.0403244,0.144813,0.0875545,0.044662345,0.1733,0.06311385,0.0116873,0.211728,0.0107742,0.0086877,0.271359,0.0048378,0.1303948,0.246747
moving,0.00442222,0.00131283,0.000818,0.00465472,0.0012744,0.000659,0.0053857,0.0017464,0.000726,0.0064847,0.0026188,0.001589,0.00955869,0.0055663,0.001135,0.0045744,0.004606,0.002154,0.0079702,0.00483568,0.006137,0.0098141,0.045629,0.010132,0.0043273,0.0019037,0.001608,0.0035611,0.0039199,0.00285,0.0067234,0.00248915,0.002226,0.0067468,0.0008337,0.002377,0.005015287,0.001948577,0.000975,0.0030182,0.0012559,0.008578,0.0163313,0.0109595,0.024838,0.0185897,0.0118988,0.026618,0.0036574,0.001098278,0.001019,0.0021141,0.0010691,0.001813,0.0023681,0.0011519,0.001262,0.0062823,0.0019936,0.004317
moving,0.07921934,0.03786839,0.089539,0.0866041,0.039162,0.088479,0.12401753,0.0465677,0.083504,0.12711417,0.0497537,0.086027,0.11306163,0.045126,0.070755,0.1112115,0.0449027,0.069371,0.1089652,0.045331178,0.06801,0.1008256,0.02898251,0.065607,0.1230789,0.0391596,0.098106,0.1018737,0.0613926,0.11675,0.067909,0.075747933,0.128588,0.0617978,0.06828224,0.14248,0.06648994,0.03620167,0.085986,0.0376788,0.0315217,0.050407,0.0201134,0.0346721,0.029654,0.0253355,0.0313224,0.025834,0.07122789,0.04533437,0.094091,0.05292539,0.0184187,0.098684,0.0180831,0.0213423,0.177516,0.067449,0.1122718,0.118651
moving,0.00307819,0.0021943,0.016636,0.00360053,0.0024144,0.017125,0.0060364,0.0033964,0.01884,0.0155433,0.0096446,0.020781,0.0047007,0.0092022,0.021289,0.0065749,0.0061491,0.021712,0.0049043,0.00603739,0.024996,0.0059438,0.00610683,0.024477,0.01066603,0.0040224,0.025588,0.003887,0.0052811,0.014346,0.0088621,0.00696967,0.019682,0.0236278,0.040179472,0.009235,0.0020638,0.00292816,0.01718,0.0031379,0.0243282,0.022066,0.0049615,0.0118501,0.024171,0.064899,0.0316925,0.088502,0.00370789,0.0031537,0.01709,0.00531492,0.0131861,0.034834,0.00969634,0.0166119,0.06749,0.0110073,0.0212368,0.073591
moving,0.01008731,0.0050944,0.016381,0.01052401,0.0050879,0.016192,0.01773447,0.0057335,0.018481,0.01552012,0.0055297,0.018637,0.0217166,0.0171855,0.018521,0.0199354,0.0045118,0.019766,0.0179032,0.00543733,0.023011,0.0209569,0.00957131,0.029002,0.01411548,0.0058003,0.016237,0.0142066,0.0074709,0.014788,0.0055077,0.00603515,0.012123,0.0067701,0.00478939,0.01418,0.0093629,0.00758369,0.017094,0.0113991,0.010601,0.016304,0.0015394,0.0023436,0.001863,0.0591701,0.0240168,0.066199,0.0104529,0.00437771,0.016433,0.01058821,0.0111453,0.045046,0.009357,0.0127802,0.043885,0.0111007,0.013481,0.043954
moving,0.01162959,0.0051399,0.016972,0.01231858,0.0057005,0.016788,0.01485485,0.0087682,0.016673,0.015315329,0.0076752,0.01493,0.0139088,0.0119688,0.014977,0.0095634,0.0099436,0.014146,0.0128596,0.0111536,0.019141,0.0131685,0.021785922,0.011215,0.0154967,0.0089701,0.018447,0.0084701,0.0052303,0.008711,0.0151941,0.00476231,0.015913,0.0154055,0.027743406,0.022834,0.01022713,0.00636562,0.014658,0.0075364,0.0021309,0.019248,0.0210814,0.0248642,0.054338,0.0544834,0.0310082,0.063293,0.01077562,0.00488824,0.018837,0.01148797,0.003359,0.009366,0.00424404,0.0089158,0.00823,0.0043043,0.0084796,0.007481
moving,0.00302176,0.0071476,0.008808,0.002919149,0.0071706,0.00889,0.002809019,0.0072284,0.012662,0.02574149,0.0097198,0.023827,0.0044693,0.0065209,0.008521,0.0055205,0.0130311,0.002406,0.0115848,0.01372713,0.007522,0.0088359,0.009367329,0.007367,0.0026746,0.0082436,0.018654,0.0033767,0.0117519,0.015059,0.0026252,0.0087491,0.017757,0.0023655,0.01111739,0.015373,0.00265323,0.00804728,0.007267,0.0041739,0.0118868,0.019646,0.0082179,0.0227624,0.0329,0.06461,0.0252008,0.08457,0.00358353,0.0072209,0.010272,0.0022257,0.0054478,0.005496,0.00759471,0.0126121,0.021065,0.0113683,0.01624,0.024085
moving,0.01677859,0.0029672,0.017637,0.01733773,0.0031662,0.016907,0.01980203,0.0041951,0.014564,0.02641065,0.0044008,0.01337,0.0164753,0.0021701,0.014528,0.0077675,0.0035539,0.01071,0.00507,0.00338811,0.005089,0.0042633,0.00313554,0.006486,0.0189688,0.0035962,0.016635,0.0157941,0.0068242,0.01497,0.0135603,0.0091646,0.023264,0.0089347,0.00656931,0.019711,0.014887,0.0029328,0.016161,0.0078363,0.0047372,0.025019,0.0059005,0.0182162,0.041225,0.072552,0.0097057,0.094457,0.017113195,0.0030996,0.020613,0.00914255,0.0044761,0.006567,0.01037696,0.0245514,0.02892,0.0131461,0.028398,0.032088
moving,0.01448378,0.0062775,0.016126,0.01512672,0.0056339,0.015123,0.0233654,0.0021588,0.011624,0.02386338,0.0026856,0.012455,0.0194983,0.0038446,0.014038,0.0160139,0.0095017,0.016636,0.010626,0.00757247,0.019109,0.0076898,0.00505805,0.018867,0.02407737,0.0062496,0.012384,0.0180349,0.0030853,0.016799,0.0227688,0.010692,0.022324,0.0350114,0.03710379,0.049042,0.014387,0.0043417,0.017721,0.0093003,0.0039962,0.017739,0.0134141,0.0080844,0.017864,0.0733431,0.0203606,0.020008,0.013629527,0.0074356,0.01875,0.01093253,0.0034209,0.012782,0.01792242,0.0051562,0.00449,0.0198694,0.0043869,0.004162
moving,0.0098599,0.0089654,0.012075,0.0106674,0.0079068,0.011252,0.0188549,0.0038807,0.00906,0.0170296,0.0047285,0.006842,0.0127054,0.0055629,0.008055,0.0106135,0.0088153,0.015995,0.014384,0.00594283,0.019859,0.0181288,0.00287927,0.020687,0.015054644,0.0108119,0.012474,0.01215248,0.0071768,0.011435,0.01228334,0.0104062,0.006611,0.0139259,0.0102986,0.010938,0.0085645,0.0072194,0.012293,0.0054122,0.0032255,0.011196,0.0022411,0.0121334,0.003823,0.0661279,0.0212885,0.013191,0.00847522,0.0102422,0.014345,0.00983583,0.0145344,0.015163,0.037238666,0.0443143,0.049539,0.028205596,0.0363117,0.105448
moving,0.0039134,0.0032979,0.006869,0.0042315,0.0032871,0.007235,0.0054508,0.0047408,0.010053,0.0087611,0.0037283,0.007929,0.0087864,0.0048527,0.009633,0.0072862,0.0052946,0.011177,0.0097781,0.00516352,0.013141,0.0131662,0.00673324,0.015662,0.00669632,0.0053875,0.006435,0.007227586,0.0120127,0.009723,0.02119839,0.0289111,0.065827,0.00783868,0.0027905,0.004438,0.003818,0.0028423,0.006889,0.0028381,0.0027027,0.006859,0.0021126,0.004289,0.00647,0.0583987,0.0154984,0.053652,0.00354978,0.0031309,0.006521,0.00455117,0.0070274,0.016868,0.01071383,0.0089801,0.038388,0.01112811,0.0092525,0.047678
moving,0.0018017,0.0011624,0.004827,0.0014947,0.0014227,0.004964,0.0037078,0.002682,0.006066,0.0050638,0.0032903,0.006603,0.0035927,0.0040889,0.008496,0.0031105,0.004113,0.009704,0.0064176,0.0050531,0.008635,0.0070033,0.00836485,0.011215,0.00382302,0.0016597,0.002642,0.000979995,0.0033714,0.007955,0.00219443,0.0011101,0.010075,0.00637369,0.0062486,0.009018,0.0029263,0.0015427,0.005731,0.0031457,0.0077967,0.006038,0.0019506,0.001105,0.007435,0.0166119,0.0097816,0.044506,0.00162798,0.000803,0.003546,0.003053656,0.0067373,0.02145,0.018721881,0.0168788,0.030013,0.016646001,0.0118246,0.011535
moving,0.0061733,0.0007989,0.003647,0.0072208,0.0009441,0.004408,0.0130802,0.0020245,0.008224,0.0192255,0.0024629,0.00909,0.0100992,0.003564,0.009482,0.0113615,0.0062127,0.013374,0.0072269,0.0066993,0.018965,0.0051753,0.00839527,0.016185,0.01155371,0.0027008,0.003093,0.011222,0.004354,0.003204,0.00305917,0.0057899,0.005957,0.00317183,0.0087365,0.001353,0.0042912,0.0011953,0.003736,0.0016754,0.0022188,0.004858,0.0002903,0.0013244,0.002032,0.0153473,0.008803,0.034694,0.00567462,0.0016409,0.002008,0.003098256,0.008712,0.012703,0.01224251,0.003082,0.012385,0.01511274,0.0103482,0.057689
moving,0.0138892,0.0019261,0.005063,0.0147296,0.0018056,0.005202,0.0185436,0.0031392,0.006716,0.01702391,0.0025384,0.006141,0.0211629,0.0054394,0.012159,0.0198758,0.0046065,0.019309,0.0178928,0.0084293,0.022067,0.011546,0.01981081,0.01952,0.02960822,0.0080055,0.005389,0.01578167,0.0047697,0.002329,0.01082576,0.0049243,0.002389,0.00819694,0.0055978,0.002107,0.0121502,0.0017833,0.006568,0.008769,0.0067236,0.006812,0.0012138,0.0030486,0.002767,0.0127225,0.0090899,0.049214,0.0128406,0.0024507,0.004099,0.005710404,0.0059603,0.004359,0.00060307,0.0002157,0.002123,0.01651024,0.0081541,0.06491
moving,0.01512685,0.0036628,0.004231,0.01603595,0.0036759,0.004212,0.02069984,0.0036835,0.005074,0.0197921,0.0028987,0.005369,0.0209324,0.0039696,0.005645,0.0219864,0.0035052,0.014428,0.0158021,0.0044847,0.01424,0.022766,0.02703131,0.017927,0.02073648,0.0029309,0.002602,0.0205894,0.0043679,0.003096,0.0146104,0.002996,0.001687,0.01275927,0.03005794,0.019898,0.0150627,0.0046944,0.006659,0.0109255,0.0092245,0.007174,0.0125307,0.0174239,0.008978,0.007721,0.0172281,0.021034,0.012974435,0.0022889,0.002467,0.00929682,0.0052674,0.003083,0.00163402,0.0035433,0.001179,0.01197902,0.0035854,0.059528
moving,0.00860223,0.0031484,0.003061,0.0095173,0.0030145,0.002934,0.014908063,0.0021745,0.002207,0.012818406,0.0021271,0.002708,0.0142432,0.0039561,0.002961,0.0161677,0.0052826,0.003718,0.0110476,0.0061178,0.006296,0.0275039,0.03576351,0.006355,0.0121595,0.0023476,0.001599,0.0096293,0.0025408,0.001509,0.0080533,0.0028021,0.003003,0.0090943,0.00253467,0.004242,0.0080508,0.0041452,0.003992,0.0070894,0.0076556,0.007214,0.0101538,0.0147476,0.023189,0.0114659,0.0181772,0.047362,0.00699568,0.0026245,0.003596,0.01250418,0.0509132,0.011245,0.00242273,0.0084351,0.003232,0.0010278,0.0103176,0.005533
moving,0.005528054,0.0014597,0.005503,0.006164463,0.0014327,0.004936,0.00925349,0.0016207,0.002701,0.0109711,0.0022263,0.003714,0.0090741,0.0019416,0.004305,0.0043787,0.0038068,0.001421,0.003581,0.0040525,0.001153,0.0036486,0.0042816,0.000608,0.0092518,0.0009671,0.005167,0.0139548,0.0122107,0.010073,0.0082563,0.013962,0.010113,0.0070068,0.01476298,0.009628,0.00494083,0.0023405,0.00586,0.0035186,0.0133405,0.025013,0.005909,0.0208858,0.022756,0.0110488,0.0345431,0.034747,0.00448084,0.0014189,0.006635,0.00440838,0.0478891,0.03405,0.00311656,0.0017322,0.000753,0.00371881,0.0033571,0.001103
moving,0.01060149,0.001177,0.006054,0.01144914,0.0010398,0.006196,0.015993483,0.0015209,0.007489,0.0187614,0.0021637,0.007599,0.0174375,0.0007391,0.008212,0.010138,0.0023721,0.002388,0.0091354,0.0018055,0.004216,0.0056887,0.0009867,0.005803,0.0125711,0.0045719,0.008227,0.0112029,0.0101796,0.016164,0.0101838,0.0062351,0.023637,0.0038149,0.00639114,0.019611,0.01142861,0.0011482,0.006912,0.0082376,0.0157682,0.007253,0.0124301,0.0098179,0.018719,0.0129687,0.0093955,0.021271,0.0080402,0.0019409,0.005665,0.00479349,0.0336121,0.019225,0.00268017,0.0033232,0.002988,0.00307346,0.002936,0.002365
moving,0.01571737,0.0011988,0.007181,0.01758067,0.0011362,0.006974,0.02766004,0.0014965,0.006657,0.031767513,0.003475,0.006935,0.0238622,0.001267,0.00884,0.0203975,0.0095901,0.007912,0.0117331,0.0123987,0.006535,0.014437,0.0072367,0.005998,0.02338936,0.0022265,0.005049,0.019357,0.0051556,0.007328,0.0170713,0.0064252,0.006933,0.01206611,0.0051772,0.007349,0.0158133,0.0021643,0.007491,0.0080687,0.0067478,0.011279,0.0010147,0.0027464,0.010309,0.0014479,0.002918,0.010521,0.014357292,0.0007717,0.008451,0.00797601,0.0079972,0.008582,0.00292954,0.0053982,0.003387,0.00321993,0.0052749,0.003511
moving,0.0185096,0.0047752,0.008132,0.0194176,0.0042051,0.00755,0.0241215,0.004307,0.006048,0.0251462,0.0020957,0.006219,0.0246738,0.0043526,0.007636,0.0206033,0.0028286,0.00568,0.0164142,0.0055691,0.013267,0.012083,0.0064939,0.015951,0.02437068,0.0058,0.005251,0.02913542,0.0255163,0.022855,0.01945861,0.0194671,0.025915,0.01874353,0.0230585,0.01807,0.0172652,0.0043392,0.009709,0.0134709,0.0070545,0.009785,0.0101126,0.0090019,0.015356,0.010429,0.0092921,0.015686,0.01752413,0.0048258,0.009625,0.015796164,0.0113796,0.003128,0.00068182,0.0005723,0.001457,0.0019166,0.0011323,0.001921
moving,0.0199221,0.0034571,0.010114,0.0209213,0.0033518,0.009297,0.0236529,0.0029086,0.005577,0.0300138,0.0023532,0.006785,0.0264729,0.0027796,0.006126,0.0216684,0.0042224,0.006959,0.018265,0.0042901,0.017874,0.0206098,0.0020999,0.025081,0.02795937,0.0063673,0.008218,0.01498313,0.0094223,0.00774,0.02574834,0.0089114,0.005566,0.025839706,0.0058162,0.003123,0.019489,0.0033271,0.011685,0.0107824,0.0047548,0.009902,0.0020811,0.0029214,0.003609,0.0012059,0.0026738,0.004213,0.0174558,0.004648,0.010234,0.01021882,0.0286873,0.006913,0.01313115,0.0166925,0.008674,0.01347718,0.0176708,0.009554
